id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
2505,0.0,0.0,2.0520453023706883e-40,4.273775643283595e-146,2.2010447965717635e-90,1.0,2.449144234881058e-96,1.6401056127482016e-17,2.638814170250146e-50
2506,1.3463564599699628e-20,5.830017201501467e-238,0.0025143960576362984,6.052843218560254e-11,0.0015494261934890208,0.22901160022845646,2.077507314327828e-09,0.703524681412994,0.0633998939693883
2507,2.8902122953679644e-201,0.0,1.5854941641480547e-14,2.1663170754267026e-67,4.007968782702065e-09,0.998277879270591,3.9628408003306665e-56,0.0017221167214243487,7.802048028209498e-19
2508,0.0,0.0,5.0253818359938156e-42,1.490990426567108e-239,2.0693438932530794e-86,2.994365889191078e-33,9.22328641692638e-158,1.0,3.277117135444759e-64
2509,9.474133971602777e-118,0.0,1.6088804993323574e-16,8.83057822380928e-45,3.097444411868678e-15,0.6422979301206126,1.2817283750574365e-36,0.3577020698792038,1.8022892292258296e-13
2510,5.636183209115047e-88,0.0,1.535705363060457e-05,1.4192889187343573e-32,2.628407092966771e-07,0.0007570659664075208,5.844795771667228e-26,0.9992273105700639,3.569188753910682e-09
2511,5.694431262966595e-219,0.0,2.1389512779058807e-20,3.8017850194368734e-86,9.327790869951228e-24,3.956286404531301e-10,7.351386753704288e-66,0.9999999996043714,8.883955462063762e-27
2512,6.276899908258354e-30,1.765433652589217e-246,0.0004852142891504301,8.735823373176465e-12,0.07111557517152324,0.011140884496884716,1.3317491852566254e-12,0.9166174791636208,0.0006408468687532969
2513,2.858849634895514e-77,0.0,1.8368648457806716e-10,3.6625798522605596e-36,1.4513926046140193e-14,9.351368714811472e-05,6.842336954905966e-26,0.999906486128789,3.618954874616255e-13
2514,4.9260480350247325e-73,0.0,0.0014226468154597412,7.44385664067145e-26,1.291423350734761e-08,0.9980348409161095,3.552921178863791e-17,0.0005407282931490406,1.7710610480672921e-06
2515,6.371100521427944e-32,6.50877e-319,0.009102559764471189,9.199521594922581e-15,0.0001594020921566128,0.0498589150493667,2.2286792197936813e-10,0.9407247534773671,0.00015436939376118993
2516,2.9724239730990993e-58,0.0,0.0001353177814331144,3.425631793598157e-23,1.1308036277010753e-08,0.010225528684321751,7.661057608366666e-15,0.9895464734759923,9.26687502087386e-05
2517,9.34245403326456e-182,0.0,2.9541325015178218e-18,1.2977436383469633e-68,1.1642088557653674e-13,1.8072306008032811e-12,2.200379287158324e-47,0.9999999783194387,2.1678637838924134e-08
2518,4.019345648564733e-100,0.0,6.89225184836513e-30,2.2843527965458062e-57,4.661008523440009e-12,0.00012112501568859801,4.311695416833035e-40,0.9998788749796504,3.0204880869898775e-18
2519,1.4826416275765108e-176,0.0,0.9999985649125609,5.564559272347501e-50,6.85812660286308e-07,6.6155411039896456e-09,3.941414654692879e-29,2.4259729115856422e-08,7.183995084694092e-07
2520,2.4210451680686415e-43,0.0,6.51900191372749e-07,1.2418364776255876e-18,0.0004548031134368694,0.0010118142370207465,1.2526357546403857e-12,0.9977824927452221,0.0007502380028761248
2521,5.230391870299198e-181,0.0,0.7213042407412354,1.2323842993339159e-55,0.002308696643891102,1.1621046532472509e-15,5.046831688938662e-52,0.27638674751049835,3.151043738731938e-07
2522,2.4849231094241336e-55,0.0,1.2135146747110103e-09,1.467690016092389e-24,6.41046158810909e-10,0.0017809232496435031,1.2877397290508677e-17,0.9982190667652427,8.130552931704408e-09
2523,8.139598024253366e-41,0.0,0.016066068604338134,5.512697582532857e-17,0.0003035564287360186,0.8330554967286992,8.412368124877694e-19,0.1505562589112116,1.861932701490999e-05
2524,1.6478136512555817e-127,0.0,3.4234310800848644e-25,5.253876304633146e-48,6.706157498706736e-34,1.8835997561944612e-07,3.706342186643384e-29,0.9999998116400215,2.847694717469567e-15
2525,3.218949763785376e-120,0.0,2.5510541923302185e-07,8.00973972629051e-45,4.980340339189995e-19,0.9202144710157222,2.4248584073714105e-32,0.07978527387852112,3.374845533246522e-13
2526,4.724243189880698e-135,0.0,7.637146153945831e-05,6.078362892387277e-49,8.112038384362443e-20,0.9999214651631863,1.3152185971509026e-36,2.1633752424101953e-06,3.177080598098754e-14
2527,3.189900395753001e-89,0.0,7.016901511029834e-08,4.071673235159862e-37,9.156915190532137e-08,3.0490364398280498e-06,3.3494273150612064e-22,0.9996873306310459,0.00030945859434720674
2528,1.8458464885629427e-72,0.0,9.742818927972406e-07,1.2616237808444814e-26,7.576591857579539e-05,0.0025612149890879865,1.5164010663617645e-21,0.997361578299878,4.6651056522428294e-07
2529,4.288865150164977e-25,3.458032129880068e-250,0.6734040272760684,7.387082776361842e-10,0.0012646719397408546,0.0042683183523232705,2.764947406176003e-07,0.3070927290382557,0.013969976160162914
2530,5.718900403397939e-19,4.269919440419366e-178,0.00031464914060139036,4.3809252418830174e-10,0.08532815415989874,0.06691658336042344,2.2039484383806416e-08,0.8413701618680735,0.006070428993426294
2531,2.5017182215735454e-12,3.7048269317361896e-108,0.10605820636791682,1.399331099504401e-06,0.019242377304741192,0.05836273961349809,0.0003250020710916388,0.8086436749433032,0.00736660036584789
2532,2.0345659584266705e-39,0.0,2.448038451372435e-08,2.090921350172227e-17,0.01167107384006477,0.175647707970586,2.3391150499744095e-16,0.8125374203079918,0.0001437734009727453
2533,3.114398797722099e-56,0.0,0.006906831861481304,1.8749630118883796e-18,1.5958377987389985e-06,0.9731605836445822,1.840792144751447e-09,0.013586672005613186,0.006344314809732536
2534,5.343738984112678e-28,1.0234701811107212e-273,0.001093559141319894,1.2075320414513626e-13,0.0017677527039386982,0.015752075342787865,2.3562650789601028e-08,0.9779767317049602,0.003409857544221703
2535,7.188935461627105e-35,2.7131376317e-313,6.02474768893028e-05,2.498387989910853e-18,0.001628225077503266,4.1166432019682485e-11,3.973818324333351e-19,0.9983114386449881,8.875945294411468e-08
2536,8.808052322740503e-192,0.0,0.7992467427069214,8.177123617624241e-62,3.815209124852406e-15,2.796244301085345e-05,1.1617378967092582e-51,0.2007252868143537,8.035710184870308e-09
2537,1.7399433235906123e-75,0.0,3.5646807355406024e-09,1.3895175867127208e-24,8.944470048559443e-10,0.6299555866676555,6.428690923675723e-23,0.37004431851738256,9.035583411021953e-08
2538,1.5484820799099295e-32,4.278708200218828e-266,0.0008256492493390805,1.685249880933655e-11,0.007403959914382828,0.001118952143677391,9.687265882392025e-13,0.988600054789191,0.0020513838855886137
2539,3.3741162457096314e-110,0.0,1.111215679223273e-05,4.453586082834675e-39,1.9240758715983167e-09,0.9708810263045395,9.12655909005972e-20,0.029016028941023342,9.183067356884529e-05
2540,5.380342734038984e-72,0.0,5.109370636449327e-07,1.2121830907378863e-30,6.116179506205423e-11,0.007661878822532853,6.607464260764731e-25,0.992337608649378,1.5298637155684394e-09
2541,3.8207082315298357e-51,0.0,1.2357838140493514e-06,1.4988777133011867e-19,0.03535357682919588,0.059253689733053325,3.9843106006107665e-13,0.9053475877959127,4.390985762557021e-05
2542,0.0,0.0,1.125710568661987e-43,1.3570990417694807e-151,8.628700180898432e-69,0.9999827516052824,2.8682929228825124e-113,1.7248394717572604e-05,7.72862173017093e-42
2543,9.55599164252739e-157,0.0,2.1419269212966584e-22,4.319513536197022e-65,6.406670035343354e-27,0.9999999999853606,7.084255167076246e-49,1.463949721153539e-11,5.558890308433588e-18
2544,1.9128362508414084e-110,0.0,2.64727985084644e-15,2.2005591853423952e-40,3.429018917057362e-07,7.768895600576596e-06,5.70781998724915e-35,0.9999918880557669,1.4673805628278926e-10
2545,1.339517335633325e-74,0.0,2.2770709955200262e-06,2.831355376427831e-30,8.03990409379487e-10,0.041920403709851776,1.5450554922712557e-16,0.9573996310883226,0.0006776873268394131
2546,7.733423376470657e-58,0.0,7.679651031794159e-13,8.647564781498766e-28,1.7405445721025499e-07,0.04455767939356519,6.254525677547988e-21,0.9553307278060565,0.00011141874515313217
2547,9.893463960100633e-55,0.0,4.486091719108485e-07,1.5338288851350925e-25,6.89164989492307e-07,0.7078151241467592,9.164671813479226e-20,0.2921833352720237,4.0280705562342e-07
2548,6.648310148790802e-94,0.0,1.0947612392771329e-08,3.772246238420886e-32,3.1524606763674183e-06,0.0030709467662756265,1.1993340317248244e-19,0.9968280375058951,9.785231954069795e-05
2549,2.3101402902790848e-27,6.28540884142722e-231,1.7807763468245917e-07,1.313518240501801e-09,0.016946171473777475,0.016872964869714433,6.742901260515841e-09,0.8776304547847456,0.08855022273770849
2550,3.04371962010029e-84,0.0,6.3269647105552404e-12,3.8994484973189514e-38,0.00018059409079997584,1.016347907874705e-16,1.2044686701395433e-24,0.025671366295847202,0.9741480396070259
2551,1.1907474543938465e-55,0.0,0.14926194983922836,1.4798593616909217e-21,0.0019047697799480369,0.048358463478053046,1.018605954691724e-20,0.8004691476812423,5.66922152820488e-06
2552,3.8346461550441875e-105,0.0,6.087634997344726e-11,2.779986418381719e-41,1.1065252278956667e-14,0.9992523733501704,7.022276521207924e-31,0.0007476265484339694,4.050809121736523e-11
2553,6.953582425390388e-233,0.0,2.480377411907422e-26,6.572249556652224e-96,6.617878437046479e-09,3.430309835579437e-21,4.617926478911238e-63,0.9999999933821127,8.939259169979143e-15
2554,1.76770683162599e-23,6.212659250068153e-195,0.006545271906207277,3.769456154013187e-09,0.018739024831063992,0.0016655175055691833,7.094982137049443e-09,0.9691078507251587,0.0039423241675625754
2555,1.1133489448901025e-35,6.68417e-318,0.912267594132003,1.2686987530970815e-12,0.07342996396317297,0.0022099642927874584,8.775030668463196e-13,0.011766461386652317,0.00032601622323808995
2556,1.806722793956455e-35,0.0,3.4816470173166904e-07,4.584894580659422e-18,3.4927925485912454e-08,0.002128346558773885,3.000007487096076e-11,0.9978712637734403,6.545158306038251e-09
2557,5.634290419554013e-44,0.0,2.5180672581024582e-15,7.385776769891462e-17,6.451781783132408e-06,5.258749582024507e-06,1.7936694572578333e-14,0.9998657076874548,0.00012258178115945618
2558,7.98659074119286e-40,0.0,2.519678670592613e-10,4.4101441933405115e-15,0.0005981213915344339,0.0001009495443009648,6.253732278790156e-13,0.9765722702428213,0.022728658568745723
2559,1.1180972239897949e-46,0.0,2.0567050574500987e-08,2.826306805700973e-17,1.2088860445950504e-06,0.9860847350075623,8.518859638178033e-13,0.013913962201057633,7.333743295177341e-08
2560,1.4754765095591607e-36,4.4187200638955166e-292,1.6146550922534737e-15,4.711818330040084e-24,0.0011474651584113507,0.011207980858682645,3.805221478253125e-16,0.9876445538706526,1.122514286475187e-10
2561,3.5094952189609185e-117,0.0,0.9999491678771038,9.037880017737316e-35,6.840525973821127e-13,7.085678209831171e-18,8.527784009732164e-31,3.3185703685854055e-18,5.0832122212237465e-05
2562,0.0,0.0,2.0385906893154433e-64,7.337154126379343e-168,2.96490496203414e-75,1.0,4.3533927229171926e-139,1.2132627450509842e-43,3.3306138621143305e-62
2563,5.781499627206383e-66,0.0,0.01138004540098088,5.35882460847153e-23,2.6299399711003556e-09,0.2509155881439727,9.692254981876442e-17,0.7376302119655409,7.415185956544644e-05
2564,1.5043812231100354e-182,0.0,0.0002093235177775866,8.853882544072135e-60,1.2817164126393663e-12,0.9787225040667581,1.3572215795644068e-50,0.02106817241224265,1.939924737612477e-12
2565,1.7051082767604852e-31,1.09846e-319,0.0995749482480675,1.3104225790099624e-11,0.10920686583020814,0.00015400688073556018,1.9349476992135668e-10,0.32660644738964884,0.46445773144474106
2566,2.1172946999363592e-68,0.0,7.408611020152101e-05,9.368365550656981e-30,1.0997960412921474e-08,1.816938673558241e-05,6.068905513328162e-20,0.9999077196371513,1.3867951274247546e-08
2567,2.1462347533700753e-180,0.0,1.786369746809233e-19,1.2564917288052115e-76,2.845645296885887e-06,1.9092601981533897e-27,2.7132305092630783e-44,0.08352470140540554,0.9164724529492976
2568,1.1469391371526534e-74,0.0,2.0514071037582733e-07,2.653063861569575e-24,0.5980824016337427,2.7870167316449076e-05,2.9599336527553467e-18,0.40181764037633827,7.18826818922867e-05
2569,4.1040064701850796e-29,0.0,0.007207703064112825,6.3476851488848864e-15,0.0002460438280010139,0.10978261714541433,2.805572513639866e-12,0.8179302567158442,0.0648333792438157
2570,8.860252847435796e-69,0.0,1.923147900720209e-12,2.2668563853191237e-23,3.2270641217981127e-13,0.018836346023932023,5.228276499436138e-17,0.9811574706493333,6.183324488897592e-06
2571,1.7899982904391725e-173,0.0,7.118815011231315e-18,1.873219191113601e-71,1.0324646506665645e-18,1.3469932788073088e-11,4.115583372469373e-48,0.9999999779781239,2.2008406178399143e-08
2572,2.7346697557610317e-98,0.0,4.5380436832837325e-09,2.0873390453119914e-47,1.3985998361148527e-10,2.044107462951113e-18,6.252485662268766e-40,0.9999999953220313,6.506015860333763e-14
2573,3.35177625817046e-153,0.0,3.084390263808719e-05,1.099101398084406e-58,1.6783051198619414e-15,0.00029485687854982216,6.666630401378075e-40,0.9996742992188101,3.007504868352481e-16
2574,1.5134947029740372e-121,0.0,1.3530686546143754e-08,2.760596858998429e-39,1.3858582014788065e-11,0.269158975326847,9.524163901696443e-24,0.7307924724900366,4.8538638571206447e-05
2575,1.5750090445023038e-28,1.111795686044445e-225,0.0004115658978112353,1.5370858294136168e-10,0.049896905964680126,0.002921207418458212,6.881361642281354e-11,0.9393544073330882,0.007415913163440071
2576,1.2326497985527798e-134,0.0,1.3658194842325974e-06,7.398384032284468e-56,5.268557692858843e-16,3.1874810264301156e-12,4.803811819756002e-40,0.9999986341773103,1.7320712139836797e-14
2577,2.8960489577194133e-70,0.0,7.062132232074919e-20,1.135466342961549e-40,3.3756036788512774e-09,0.0004747010131284395,1.4539050560901058e-27,0.9995252956112637,4.122165306589249e-15
2578,3.760955049133232e-108,0.0,3.517602979607663e-09,7.122727924488881e-45,3.851141966487506e-06,1.4114323078144046e-07,6.640048519936335e-29,0.9998069275361496,0.0001890766610501612
2579,6.996072047141592e-150,0.0,2.3344073465621845e-06,1.1272872944551753e-52,2.580258732722011e-07,9.228398858206815e-08,3.4678235223068174e-34,0.9999973132964763,1.9863154158493252e-09
2580,6.333180690878294e-109,0.0,0.9774979001270754,2.4501331899138242e-30,0.0028183212432775187,3.256423519872879e-17,1.1222768684479223e-21,1.8529264849583936e-13,0.019683778629461735
2581,3.4231314012081963e-45,0.0,0.7742977264830302,3.843824036881895e-16,0.0009306997500987528,0.0005050851440022906,6.13978088982831e-16,0.22397864874487353,0.0002878398779943232
2582,1.422299782026854e-48,0.0,7.048369660133092e-08,6.517260289298997e-19,1.9374714502561518e-05,0.12770507241092788,6.634648221088974e-17,0.8721968023155736,7.868007529939134e-05
2583,5.496109787941148e-198,0.0,0.05634103422901639,7.179163092344529e-65,3.270701462126264e-22,0.9436518258126074,1.3674816142961504e-34,7.139957423237681e-06,9.529703962540691e-13
2584,5.227758624230057e-59,0.0,8.87518349719726e-06,3.151487606280572e-26,9.716884496599612e-11,0.7920406275347301,5.30657950530291e-17,0.2079504970994915,8.511211628978344e-11
2585,3.001740596688837e-184,0.0,9.858609659483337e-27,1.6899370155209643e-78,5.589822581786658e-15,1.5493694266789693e-06,3.9137960180004204e-66,0.9999984506305677,1.5706417767680676e-23
2586,2.357371748487235e-108,0.0,6.324686977450331e-05,3.2808347176854696e-53,1.1034284539604599e-19,0.005224133242073438,4.6368922584288365e-35,0.9947126198881521,3.173297933022878e-23
2587,1.281106047588656e-110,0.0,2.2666887107360352e-15,9.350261278108511e-49,1.4158621454972226e-07,1.0524277651985494e-14,1.6603823692684206e-29,0.9292858601673294,0.07071399824644317
2588,1.0939953929633325e-188,0.0,1.73094638597958e-09,3.7022467367429824e-70,2.724060676325413e-18,0.00984455452237957,1.5717224614698609e-52,0.990155443746674,3.212883574145141e-18
2589,4.98432091288005e-25,8.481228717729366e-265,0.7186091399078706,1.0593474350078006e-09,0.0007588037765862491,0.06772411715151111,4.700482080341534e-09,0.10675441448648604,0.10615351891771646
2590,1.0984072700311827e-122,0.0,9.969267576265477e-08,1.7230578105856772e-47,3.841678501954335e-14,4.2075411860862384e-05,4.77018111861675e-38,0.9999578248953922,3.2610620490148495e-14
2591,0.0,0.0,7.51682775730997e-34,6.183601726532557e-198,1.791502229785657e-92,1.5730329597683804e-13,1.649263517234734e-148,0.9999999999998428,4.2163091607347825e-63
2592,1.886163520032932e-38,0.0,1.0243556184666224e-05,2.479401016264102e-15,0.0031341221947087327,0.8607985748564423,2.439395334686482e-13,0.13601698738968646,4.0072002731495855e-05
2593,6.910684720318283e-97,0.0,2.026697352366944e-05,8.189011093140492e-35,1.623850050429303e-07,0.08214047303641187,1.095620876401875e-28,0.9178390028840103,9.47210492809483e-08
2594,1.4776229194855427e-186,0.0,1.4454576780654017e-21,8.073613931462932e-77,2.5062497239882465e-15,0.00330569486927582,1.5826543241958216e-39,0.9966943050520497,7.867202456972504e-11
2595,3.4740702958843534e-32,3.116158951880622e-301,4.8128087439465405e-12,2.303640489718718e-23,3.841331617032912e-06,0.005247029368488736,1.2968273978220995e-15,0.9947491285607425,7.343376593017162e-10
2596,1.2624365328724854e-48,0.0,2.651067516032451e-08,2.7263956363344494e-21,0.000284353306186129,0.801481829508999,2.2173789732926045e-20,0.19823190291273218,1.8877614073517675e-06
2597,2.538700290932998e-13,2.16757178657886e-162,0.00023496136477715575,2.3754745167848917e-08,0.004243229390651473,0.32013712636216196,3.866996515182602e-07,0.6358542062769764,0.03953006615078238
2598,2.751634070106076e-165,0.0,0.07846193862267675,3.571008239897977e-67,9.226049109673016e-16,0.00985103533032719,3.0341481753259253e-44,0.9116870260469951,3.009746534678015e-17
2599,5.120680016792039e-87,0.0,3.403054870134505e-06,6.2628984769903e-33,9.474117132784485e-15,0.9999769774171061,3.7418786554064957e-19,1.9619323130844398e-05,2.0488334628160514e-10
2600,5.949266668597064e-138,0.0,2.4255224005400037e-10,6.015064809581526e-56,4.127095424039367e-05,4.22705610998449e-05,7.21816004648557e-46,0.9999164582363269,5.780670430031195e-12
2601,2.83036647958704e-132,0.0,1.3887106784703483e-19,2.1943783097653816e-49,4.8580121894851e-15,0.0055473700457087,7.508171067347081e-34,0.9944526298519584,1.0232800664269823e-10
2602,3.62292547570246e-220,0.0,1.0962883433677962e-13,1.1379089603073607e-98,5.549566305706124e-26,1.2326368906736504e-11,7.963738055539466e-54,0.999999999987564,7.502241157158763e-36
2603,6.683019392592449e-253,0.0,2.0723408774551853e-13,1.6486372255070014e-75,9.868905410364096e-19,0.9999304637224249,2.0428313507599083e-57,6.953627728387986e-05,8.406035883185025e-14
2604,2.7548153317584555e-67,0.0,2.3089705777502716e-10,4.380621607295282e-25,1.4637620209166234e-11,0.955210983089875,2.9162815157733774e-23,0.04478901603880591,6.257845791086833e-10
2605,7.64315497087897e-154,0.0,0.07624901448648277,6.562900491130887e-56,1.505990093417297e-27,0.923750983760685,4.341542032301636e-36,1.7528322414340192e-09,4.2697734265495976e-27
2606,1.5552916675893174e-64,0.0,9.879999206931164e-09,1.70063617111436e-29,1.060104354933306e-12,1.8301450997050522e-07,1.1236222625990059e-23,0.9999997899718903,1.7132540399114034e-08
2607,1.5878053708139225e-211,0.0,2.045416867288984e-07,5.023682974092993e-86,2.8859981010095967e-40,4.771552587299416e-10,8.961101369329134e-46,0.999999794981158,5.026759593744951e-33
2608,7.763329516130198e-34,5.298253e-317,3.503687030917868e-06,1.3033493082841943e-15,9.064500459362381e-08,0.003378060203765846,1.1062947190945682e-09,0.9966155725933772,2.7717645254466378e-06
2609,2.40257922562835e-26,4.685762926197071e-256,0.003941299923441027,1.2285567126503106e-09,3.7795904008079683e-06,0.9715391657052544,6.554608229741909e-07,0.02441288795257968,0.00010221013894416619
2610,4.291705656415269e-43,0.0,0.34200105429624983,1.927611346188195e-18,2.253045602825749e-05,2.057066039609731e-05,5.068369227032842e-15,0.657936725941811,1.9118645509647707e-05
2611,6.329799463527973e-158,0.0,6.505377617877922e-30,2.069448130430235e-75,3.1665912926262926e-33,0.9708923481117233,1.2318291319725096e-59,0.02910765188827675,5.254956218433518e-32
2612,2.9482609218483314e-42,0.0,0.01972660524191487,3.5864684475927505e-17,0.012666930806804666,0.021378705973141565,5.299666045203845e-13,0.9460328324011965,0.00019492557641247467
2613,6.700008517794066e-119,0.0,8.479506768891763e-14,1.2050809435687423e-42,4.876860511894878e-06,1.4619576810083477e-07,1.6413016478690453e-38,0.9999944465426132,5.304010221369838e-07
2614,1.2347153565808137e-98,0.0,0.09505199011311152,9.849773297207479e-38,0.0006610538288663715,0.00024975123447302063,2.379817424189043e-31,0.9040372026629058,2.1606433178054398e-09
2615,3.885908909597165e-112,0.0,2.639110288665767e-14,1.0503493099253498e-41,1.2036326092427678e-05,0.49368333304106377,1.3737569697478301e-36,0.5062713486036664,3.328202915099918e-05
2616,5.0021041798186755e-31,2.0758796106596e-311,0.028073722614124753,3.3102862110120185e-15,0.00043635550175306594,0.0048274142180225865,3.708903354678527e-12,0.9666185409338552,4.3966728532118895e-05
2617,2.6394023879284983e-31,1.3789864339487466e-287,1.0109882094400379e-08,7.365226951657094e-12,0.035566859832078565,0.0002683430907344747,3.10735617388618e-11,0.8996609609356034,0.06450382599326264
2618,3.4966963358226263e-262,0.0,2.5461209526918512e-26,1.9780683509819616e-98,4.697962556923776e-22,2.7710900205153135e-06,3.429676699825647e-72,0.9999972289099588,2.06031611987309e-14
2619,1.8773056857201776e-121,0.0,6.471177449384727e-18,3.3330139562803237e-54,1.6634072526234042e-20,4.1272866980876914e-07,3.071265221672379e-39,0.9999995872713301,5.269138692487344e-20
2620,6.626397820659219e-86,0.0,0.9980432109822776,3.4230218617072624e-29,5.373620318124484e-09,0.00028063677950024806,1.636935043273868e-20,8.836731335900571e-05,0.0015877795512427636
2621,9.824214652455098e-111,0.0,2.2797130527195685e-13,1.8640716610763943e-45,1.9895320995605584e-16,0.0015182412414574075,1.5046832769035177e-33,0.9984817580379489,7.203656008286354e-10
2622,0.0,0.0,5.594743447986331e-28,6.7272532573987025e-124,1.551187825559848e-26,8.747822708269517e-12,2.257131187146857e-87,0.9999999999912521,6.343400422725277e-34
2623,2.772845604060469e-72,0.0,3.345069739706864e-09,6.272705018254065e-31,3.462519465310677e-07,5.576208156594435e-10,3.5218419827953054e-19,0.9989648110884783,0.0010348387568847107
2624,1.9432995263790414e-70,0.0,2.971267199146228e-20,2.4848509739916153e-29,1.983978764656055e-05,3.999116401047447e-15,1.1379419303136069e-22,0.9789266139216772,0.021053546290672062
2625,6.243062226565915e-94,0.0,1.1749802520726744e-11,7.154554965351229e-31,0.00012037250736084959,0.014628259037195144,3.877459675875075e-18,0.319848448039217,0.6654029204044771
2626,1.0560100252671094e-63,0.0,0.21304498805240263,7.78214552193789e-18,0.7665799629470754,0.0019821233799977712,2.269249980329102e-17,0.015952951028595817,0.00243997459192837
2627,2.4922299423844182e-104,0.0,0.0051338352942601265,2.8963147620213706e-34,0.05622715835141673,1.8152497666019734e-10,3.607111107625121e-21,0.016965498902824838,0.9216735072699732
2628,1.6839883545800997e-118,0.0,4.887832883527832e-20,1.5503811270123634e-54,9.900466622615004e-19,1.030730015443788e-06,5.2326487254462283e-36,0.9999989692699846,2.094358464777039e-18
2629,6.755310977260508e-70,0.0,7.769784006330008e-05,1.26367855403129e-30,0.0003056685962923278,2.7276574624556394e-09,2.7067894117258055e-18,0.9236563401258897,0.07596029071009733
2630,2.06155452193784e-42,0.0,2.1668650242892582e-11,2.923771733051739e-20,6.426606280352721e-05,0.721758854039009,3.004644609794321e-18,0.2781766930941874,1.8678233140815656e-07
2631,3.1305760515314707e-68,0.0,0.015120545199550021,1.4747708045206443e-25,1.1940650384324278e-09,0.9591619550225641,5.430190163278591e-09,0.00018598149693555281,0.025531511656695077
2632,1.1819508168580897e-33,0.0,0.00028760770050683044,2.1937694131626902e-14,1.5095627925115255e-05,0.9733078839692625,6.781747270225702e-13,0.026009212983814922,0.0003801997177904431
2633,1.1549140684445353e-143,0.0,2.4551227058769015e-07,6.745357565072695e-59,5.9546861287424e-11,9.14475135849416e-21,2.9099878114678213e-46,0.9999997544179492,1.0233257165820646e-11
2634,5.8042746404984394e-95,0.0,0.8831242734529529,4.831757917497571e-35,5.925195987489476e-05,0.008775596320155597,1.7909938130185055e-32,0.10804086941973137,8.847285184607894e-09
2635,1.2193813599258616e-212,0.0,3.6932823811285713e-11,2.3140046368875876e-71,1.774102724388839e-16,0.9996503382897054,2.8230425928025668e-64,0.00034966167306626995,2.9528612701210077e-13
2636,2.3298095499075398e-21,1.9997968204164553e-187,9.595722944066794e-09,6.630007339203631e-09,0.01333561574861519,6.992630937152218e-05,3.1010416906843104e-07,0.8652068474238827,0.1213872841882313
2637,4.366324703498845e-21,2.7161312177145926e-195,7.11541254803605e-05,3.665818985132339e-12,0.0008139379409820373,0.600693856650854,4.017099922792238e-07,0.39810865841025384,0.0003119911587716914
2638,1.0260653084404346e-84,0.0,9.099406282769313e-13,5.926655002059589e-35,1.91287583047555e-11,0.4394685643150829,2.6835052132519047e-22,0.5605314356510798,1.3798562697042593e-11
2639,6.17416825577714e-111,0.0,2.012233703920308e-11,1.5199232003839597e-35,1.0068694630794239e-15,0.9999999783420463,8.114067328630347e-30,2.1626312912060383e-08,1.1517198370711589e-11
2640,1.1857148080879981e-22,3.8360103541602333e-203,2.3258064264576212e-07,4.205738147503615e-14,0.005998149828420203,0.020026881581946293,2.1587435123077194e-09,0.9739416236578252,3.311019238004255e-05
2641,0.0,0.0,3.789572344467101e-11,7.293932956871751e-135,1.3712669286535676e-57,0.9999999793534506,4.400789302113481e-96,2.060865363451518e-08,3.6248993637380024e-34
2642,4.64169440971106e-70,0.0,5.7750227874538786e-05,3.640008362324946e-28,7.072221207061727e-09,1.799546045805722e-05,4.537301606842258e-22,0.9999237495290971,4.977103490597224e-07
2643,7.256085871799736e-141,0.0,4.2432303628917854e-11,2.885100865861654e-57,3.8916274762442865e-05,2.1123567901272345e-12,1.147637803747985e-40,0.9999606111013737,4.7257931923307904e-07
2644,3.625708330300119e-30,2.767534430674906e-276,8.369723085768202e-05,2.3863824812794173e-09,0.010815978154856309,9.2473338764303e-06,7.190865659670472e-08,0.0015739400580030683,0.9875170629273674
2645,1.5921148451151104e-30,2.3512774746267863e-248,9.048092827786875e-07,3.8702129326393276e-11,0.00018570036333376836,0.12648961122123392,4.103211432009987e-07,0.8551995926317153,0.018123780614588855
2646,1.547188904066644e-73,0.0,6.494089441095273e-11,4.0130063718563565e-34,7.429840772909135e-13,9.068361867974398e-05,3.3307281406703044e-21,0.9999093068761138,9.43952264194157e-09
2647,2.0578417562901183e-127,0.0,1.1199186499780604e-14,1.383919445711486e-55,5.6752112483469135e-15,0.00040033778215568935,1.0733436174767158e-30,0.9995996622117137,6.113809646115375e-12
2648,9.06636015733431e-213,0.0,8.934788355936947e-14,3.5726161903831656e-75,2.642428096207903e-36,0.9999999285816401,1.4955446743992135e-60,7.141827057397746e-08,1.916595899905268e-20
2649,5.455728177782041e-30,2.6793253495930794e-297,8.239705350931352e-05,1.4916767374840776e-14,0.008111301115841336,0.49257234023800167,2.3245356400341566e-11,0.49905662711307935,0.00017733445630804814
2650,2.418542369611804e-97,0.0,4.044269627147048e-07,4.281050892095345e-40,2.359653858965751e-08,1.3775210066515667e-15,3.3542943216839417e-32,0.9999995716161448,3.603524356240779e-10
2651,8.801198619912634e-58,0.0,0.023954015777348472,1.5677658001023563e-18,0.008450052435629907,0.26017834563861364,8.419988277126427e-18,0.7028391983899599,0.004578387758448044
2652,5.765572252237051e-167,0.0,9.357272735424405e-14,2.1810926114676563e-70,1.044358504765541e-09,3.373964469931041e-20,6.80698801748731e-38,0.11217193157921862,0.8878280673763294
2653,1.8454174683876958e-118,0.0,0.6427975167460261,3.876474367414003e-48,3.9158606475149094e-10,1.6131297477791652e-17,2.5177467958121694e-36,0.35720248286112033,1.2675862309563613e-12
